baseline,scenario_id,decision_type,failed,kendall_tau,top1,mae
LU-corpus,6,HVAC,False,1.0,1.0,0.06916666666666668
LU-corpus,7,HVAC,False,1.0,1.0,0.07666666666666666
LU-corpus,8,HVAC,False,1.0,1.0,0.00416666666666667
LU-corpus,9,HVAC,False,1.0,1.0,0.0025000000000000022
LU-corpus,10,HVAC,False,1.0,1.0,0.0025000000000000022
LU-corpus,11,HVAC,False,1.0,1.0,0.0
LU-corpus,12,HVAC,False,1.0,1.0,0.004999999999999995
LU-corpus,13,HVAC,False,1.0,1.0,0.042499999999999954
LU-corpus,14,HVAC,False,1.0,1.0,0.019999999999999962
LU-corpus,15,HVAC,False,1.0,1.0,0.021666666666666667
LU-corpus,16,HVAC,False,1.0,1.0,0.035833333333333335
LU-corpus,17,HVAC,False,1.0,1.0,0.004999999999999977
LU-corpus,18,HVAC,False,1.0,1.0,0.013333333333333327
LU-corpus,19,HVAC,False,1.0,1.0,0.01666666666666668
LU-corpus,20,HVAC,False,1.0,1.0,0.013333333333333327
LU-corpus,21,HVAC,False,1.0,1.0,0.019166666666666665
LU-corpus,22,HVAC,False,1.0,1.0,0.00416666666666667
LU-corpus,23,HVAC,False,1.0,1.0,0.01833333333333334
LU-corpus,24,HVAC,False,1.0,1.0,0.010000000000000009
LU-corpus,25,HVAC,False,1.0,1.0,0.025000000000000012
LU-corpus,26,HVAC,False,1.0,1.0,0.015000000000000013
LU-corpus,27,HVAC,False,1.0,1.0,0.1333333333333333
LU-corpus,28,HVAC,False,0.33333333333333337,0.0,0.09666666666666666
LU-corpus,29,HVAC,False,1.0,1.0,0.07083333333333333
LU-corpus,30,HVAC,False,1.0,1.0,0.013333333333333345
LU-corpus,31,HVAC,False,1.0,1.0,0.01
LU-corpus,32,HVAC,False,1.0,1.0,0.06666666666666667
LU-corpus,33,HVAC,False,1.0,1.0,0.021666666666666664
LU-corpus,34,HVAC,False,1.0,1.0,0.05333333333333332
LU-corpus,35,HVAC,False,1.0,1.0,0.00916666666666667
LU-corpus,36,HVAC,False,1.0,1.0,0.009166666666666656
LU-corpus,37,HVAC,False,1.0,1.0,0.019999999999999962
LU-corpus,38,HVAC,False,1.0,1.0,0.0
LU-corpus,39,HVAC,False,0.33333333333333337,1.0,0.023333333333333334
LU-corpus,40,HVAC,False,1.0,1.0,0.0025000000000000022
LU-corpus,41,HVAC,False,1.0,1.0,0.02666666666666667
LU-corpus,42,HVAC,False,1.0,1.0,0.0625
LU-corpus,43,HVAC,False,1.0,1.0,0.0008333333333333248
LU-corpus,44,HVAC,False,1.0,1.0,0.000833333333333334
LU-corpus,45,HVAC,False,1.0,1.0,0.014166666666666652
LU-corpus,46,HVAC,False,1.0,1.0,0.003333333333333336
LU-corpus,47,HVAC,False,1.0,1.0,0.010000000000000009
LU-corpus,48,HVAC,False,1.0,1.0,0.055000000000000014
LU-corpus,49,HVAC,False,1.0,1.0,0.015833333333333338
LU-corpus,50,HVAC,False,1.0,1.0,0.03
LU-corpus,51,HVAC,False,0.33333333333333337,0.0,0.12583333333333332
LU-corpus,52,HVAC,False,1.0,1.0,0.0050000000000000044
LU-corpus,53,HVAC,False,1.0,1.0,0.020833333333333304
LU-corpus,54,HVAC,False,1.0,1.0,0.010000000000000009
LU-corpus,55,HVAC,False,1.0,1.0,0.022499999999999992
LU-corpus,56,HVAC,False,0.33333333333333337,0.0,0.02250000000000002
LU-corpus,57,HVAC,False,1.0,1.0,0.03083333333333334
LU-corpus,58,HVAC,False,1.0,1.0,0.033333333333333305
LU-corpus,59,HVAC,False,1.0,1.0,0.036666666666666674
LU-corpus,60,HVAC,False,1.0,1.0,0.009999999999999981
LU-corpus,61,HVAC,False,1.0,1.0,0.009166666666666675
LU-corpus,62,HVAC,False,1.0,1.0,0.034999999999999996
LU-corpus,63,HVAC,False,1.0,1.0,0.00416666666666667
LU-corpus,64,HVAC,False,1.0,1.0,0.025833333333333337
LU-corpus,65,HVAC,False,1.0,1.0,0.006666666666666654
LU-corpus,66,HVAC,False,1.0,1.0,0.06250000000000001
LU-corpus,67,HVAC,False,1.0,1.0,0.02
LU-corpus,68,HVAC,False,1.0,1.0,0.0075
LU-corpus,69,HVAC,False,1.0,1.0,0.01416666666666668
LU-corpus,70,HVAC,False,1.0,1.0,0.024166666666666652
LU-corpus,71,Appliance,False,1.0,1.0,0.001666666666666668
LU-corpus,72,Appliance,False,1.0,1.0,0.01166666666666667
LU-corpus,73,Appliance,False,1.0,1.0,0.03000000000000001
LU-corpus,74,Appliance,False,1.0,1.0,0.001666666666666668
LU-corpus,75,Appliance,False,1.0,1.0,0.08916666666666667
LU-corpus,76,Appliance,False,1.0,1.0,0.03666666666666666
LU-corpus,77,Appliance,False,0.33333333333333337,1.0,0.024999999999999994
LU-corpus,78,Appliance,False,1.0,1.0,0.03583333333333332
LU-corpus,79,Appliance,False,1.0,1.0,0.026666666666666655
LU-corpus,80,Appliance,False,1.0,1.0,0.006666666666666664
LU-corpus,81,Appliance,False,1.0,1.0,0.019166666666666683
LU-corpus,82,Appliance,False,1.0,1.0,0.0025000000000000022
LU-corpus,83,Appliance,False,1.0,1.0,0.09249999999999999
LU-corpus,84,Appliance,False,1.0,1.0,0.009166666666666668
LU-corpus,85,Appliance,False,1.0,1.0,0.025833333333333357
LU-corpus,86,Appliance,False,1.0,1.0,0.047500000000000035
LU-corpus,87,Appliance,False,1.0,1.0,0.004999999999999986
LU-corpus,88,Appliance,False,1.0,1.0,0.024999999999999984
LU-corpus,89,Appliance,False,1.0,1.0,0.019166666666666676
LU-corpus,90,Appliance,False,1.0,1.0,0.025833333333333357
LU-corpus,91,Appliance,False,1.0,1.0,0.01833333333333333
LU-corpus,92,Appliance,False,1.0,1.0,0.12416666666666669
LU-corpus,93,Appliance,False,0.33333333333333337,1.0,0.06666666666666667
LU-corpus,94,Appliance,False,1.0,1.0,0.01833333333333335
LU-corpus,95,Appliance,False,1.0,1.0,0.26666666666666666
LU-corpus,96,Appliance,False,1.0,1.0,0.007500000000000007
LU-corpus,97,Appliance,False,1.0,1.0,0.018333333333333337
LU-corpus,98,Appliance,False,1.0,1.0,0.09333333333333334
LU-corpus,99,Appliance,False,1.0,1.0,0.09916666666666668
LU-corpus,100,Appliance,False,1.0,1.0,0.004166666666666661
LU-corpus,101,Appliance,False,1.0,1.0,0.08583333333333333
LU-corpus,102,Appliance,False,1.0,1.0,0.0
LU-corpus,103,Appliance,False,1.0,1.0,0.005833333333333339
LU-corpus,104,Appliance,False,1.0,1.0,0.01583333333333335
LU-corpus,105,Appliance,False,1.0,1.0,0.017499999999999998
LU-corpus,106,Appliance,False,1.0,1.0,0.0
LU-corpus,107,Appliance,False,0.33333333333333337,0.0,0.025833333333333344
LU-corpus,108,Appliance,False,1.0,1.0,0.013333333333333345
LU-corpus,109,Appliance,False,1.0,1.0,0.0025000000000000022
LU-corpus,110,Appliance,False,1.0,1.0,0.022499999999999982
LU-corpus,111,Appliance,False,1.0,1.0,0.018333333333333344
LU-corpus,112,Appliance,False,1.0,1.0,0.0
LU-corpus,113,Appliance,False,1.0,1.0,0.018333333333333323
LU-corpus,114,Appliance,False,1.0,1.0,0.0
LU-corpus,115,Appliance,False,1.0,1.0,0.024999999999999994
LU-corpus,116,Appliance,False,1.0,1.0,0.0050000000000000044
LU-corpus,117,Appliance,False,1.0,1.0,0.03999999999999999
LU-corpus,118,Appliance,False,1.0,1.0,0.0
LU-corpus,119,Appliance,False,1.0,1.0,0.003333333333333336
LU-corpus,120,Appliance,False,1.0,1.0,0.048333333333333346
LU-corpus,121,Appliance,False,1.0,1.0,0.012500000000000011
LU-corpus,122,Appliance,False,1.0,1.0,0.0275
LU-corpus,123,Appliance,False,1.0,1.0,0.021666666666666678
LU-corpus,124,Appliance,False,1.0,1.0,0.02250000000000001
LU-corpus,125,Appliance,False,1.0,1.0,0.054166666666666675
LU-corpus,126,Appliance,False,1.0,1.0,0.00833333333333334
LU-corpus,127,Appliance,False,1.0,1.0,0.001666666666666668
LU-corpus,128,Appliance,False,1.0,1.0,0.029166666666666678
LU-corpus,129,Appliance,False,1.0,1.0,0.011666666666666678
LU-corpus,130,Appliance,False,1.0,1.0,0.005833333333333339
LU-corpus,131,Appliance,False,1.0,1.0,0.01916666666666667
LU-corpus,132,Appliance,False,1.0,1.0,0.0074999999999999884
LU-corpus,133,Appliance,False,1.0,1.0,0.007500000000000007
LU-corpus,134,Appliance,False,1.0,1.0,0.03
LU-corpus,135,Appliance,False,1.0,1.0,0.0
LU-corpus,136,Shower,False,-1.0,0.0,0.08083333333333334
LU-corpus,137,Shower,False,0.33333333333333337,1.0,0.10333333333333333
LU-corpus,138,Shower,False,0.33333333333333337,0.0,0.05833333333333333
LU-corpus,139,Shower,False,1.0,1.0,0.0
LU-corpus,140,Shower,False,1.0,1.0,0.065
LU-corpus,141,Shower,False,1.0,1.0,0.0
LU-corpus,142,Shower,False,-0.33333333333333337,0.0,0.05083333333333332
LU-corpus,143,Shower,False,0.33333333333333337,0.0,0.06666666666666668
LU-corpus,144,Shower,False,1.0,1.0,0.016666666666666666
LU-corpus,145,Shower,False,1.0,1.0,0.0
LU-corpus,146,Shower,False,1.0,1.0,0.0
LU-corpus,147,Shower,False,1.0,1.0,0.0
LU-corpus,148,Shower,False,1.0,1.0,0.0
LU-corpus,149,Shower,False,1.0,1.0,0.0
LU-corpus,150,Shower,False,1.0,1.0,0.0
LU-corpus,151,Shower,False,1.0,1.0,0.006666666666666667
LU-corpus,152,Shower,False,1.0,1.0,0.0
LU-corpus,153,Shower,False,1.0,1.0,0.030833333333333334
LU-corpus,154,Shower,False,1.0,1.0,0.06583333333333334
LU-corpus,155,Shower,False,1.0,1.0,0.050833333333333335
LU-corpus,156,Shower,False,1.0,1.0,0.0625
LU-corpus,157,Shower,False,1.0,1.0,0.021666666666666667
LU-corpus,158,Shower,False,1.0,1.0,0.0
LU-corpus,159,Shower,False,1.0,1.0,0.0
LU-corpus,160,Shower,False,1.0,1.0,0.04416666666666668
LU-corpus,161,Shower,False,1.0,1.0,0.0
LU-corpus,162,Shower,False,1.0,1.0,0.0
LU-corpus,163,Shower,False,1.0,1.0,0.0
LU-corpus,164,Shower,False,1.0,1.0,0.0
LU-corpus,165,Shower,False,1.0,1.0,0.0
LU-corpus,166,Shower,False,1.0,1.0,0.04083333333333333
LU-corpus,167,Shower,False,1.0,1.0,0.041666666666666664
LU-corpus,168,Shower,False,1.0,1.0,0.04083333333333333
LU-corpus,169,Shower,False,1.0,1.0,0.024999999999999998
LU-corpus,170,Shower,False,1.0,1.0,0.0
LU-corpus,171,Shower,False,1.0,1.0,0.0
LU-corpus,172,Shower,False,1.0,1.0,0.06416666666666666
LU-corpus,173,Shower,False,1.0,1.0,0.0
LU-corpus,174,Shower,False,1.0,1.0,0.0
LU-corpus,175,Shower,False,1.0,1.0,0.0
LU-corpus,176,Shower,False,1.0,1.0,0.0
LU-corpus,177,Shower,False,1.0,1.0,0.0
LU-corpus,178,Shower,False,1.0,1.0,0.0
LU-corpus,179,Shower,False,1.0,1.0,0.0
LU-corpus,180,Shower,False,1.0,1.0,0.07416666666666667
LU-corpus,181,Shower,False,1.0,1.0,0.04666666666666667
LU-corpus,182,Shower,False,1.0,1.0,0.0
LU-corpus,183,Shower,False,1.0,1.0,0.0
LU-corpus,184,Shower,False,1.0,1.0,0.06583333333333334
LU-corpus,185,Shower,False,1.0,1.0,0.0
LU-corpus,186,Shower,False,1.0,1.0,0.029166666666666664
LU-corpus,187,Shower,False,1.0,1.0,0.0
LU-corpus,188,Shower,False,1.0,1.0,0.0
LU-corpus,189,Shower,False,1.0,1.0,0.0
LU-corpus,190,Shower,False,1.0,1.0,0.0
LU-corpus,191,Shower,False,1.0,1.0,0.0
LU-corpus,192,Shower,False,1.0,1.0,0.0
LU-corpus,193,Shower,False,-1.0,0.0,0.08833333333333332
LU-corpus,194,Shower,False,1.0,1.0,0.04416666666666667
LU-corpus,195,Shower,False,1.0,1.0,0.0
LU[gpm std=2.75],1,HVAC,False,1.0,1.0,0.04250000000000002
LU[gpm std=2.75],2,HVAC,False,1.0,1.0,0.027499999999999986
LU[gpm std=2.75],3,HVAC,False,1.0,1.0,0.04749999999999999
LU[gpm std=2.75],4,HVAC,False,1.0,1.0,0.03333333333333335
LU[gpm std=2.75],5,HVAC,False,0.33333333333333337,1.0,0.021666666666666685
LU[gpm std=2.75],6,HVAC,False,1.0,1.0,0.0
LU[gpm std=2.75],7,HVAC,False,1.0,1.0,0.03416666666666665
LU[gpm std=2.75],8,HVAC,False,1.0,1.0,0.045833333333333316
LU[gpm std=2.75],9,HVAC,False,1.0,1.0,0.026666666666666672
LU[gpm std=2.75],10,HVAC,False,1.0,1.0,0.0050000000000000044
LU[gpm std=2.75],11,HVAC,False,1.0,1.0,0.01833333333333334
LU[gpm std=2.75],12,HVAC,False,1.0,1.0,0.01999999999999998
LU[gpm std=2.75],13,HVAC,False,1.0,1.0,0.04749999999999996
LU[gpm std=2.75],14,HVAC,False,1.0,1.0,0.028333333333333283
LU[gpm std=2.75],15,HVAC,False,1.0,1.0,0.03416666666666667
LU[gpm std=2.75],16,HVAC,False,1.0,1.0,0.03083333333333334
LU[gpm std=2.75],17,HVAC,False,1.0,1.0,0.026666666666666672
LU[gpm std=2.75],18,HVAC,False,1.0,1.0,0.020833333333333353
LU[gpm std=2.75],19,HVAC,False,1.0,1.0,0.047499999999999994
LU[gpm std=2.75],20,HVAC,False,1.0,1.0,0.01833333333333333
LU[gpm std=2.75],21,HVAC,False,1.0,1.0,0.014999999999999994
LU[gpm std=2.75],22,HVAC,False,1.0,1.0,0.018333333333333326
LU[gpm std=2.75],23,HVAC,False,1.0,1.0,0.03416666666666668
LU[gpm std=2.75],24,HVAC,False,1.0,1.0,0.04416666666666666
LU[gpm std=2.75],25,HVAC,False,1.0,1.0,0.060000000000000005
LU[gpm std=2.75],26,HVAC,False,1.0,1.0,0.02416666666666667
LU[gpm std=2.75],27,HVAC,False,1.0,1.0,0.055833333333333325
LU[gpm std=2.75],28,HVAC,False,1.0,1.0,0.0
LU[gpm std=2.75],29,HVAC,False,1.0,1.0,0.0050000000000000044
LU[gpm std=2.75],30,HVAC,False,1.0,1.0,0.004166666666666652
LU[gpm std=2.75],31,HVAC,False,1.0,1.0,0.04166666666666668
LU[gpm std=2.75],32,HVAC,False,1.0,1.0,0.012500000000000002
LU[gpm std=2.75],33,HVAC,False,1.0,1.0,0.08166666666666665
LU[gpm std=2.75],34,HVAC,False,1.0,1.0,0.035833333333333335
LU[gpm std=2.75],35,HVAC,False,1.0,1.0,0.014166666666666662
LU[gpm std=2.75],36,HVAC,False,1.0,1.0,0.010000000000000009
LU[gpm std=2.75],37,HVAC,False,1.0,1.0,0.030000000000000013
LU[gpm std=2.75],38,HVAC,False,1.0,1.0,0.0025000000000000022
LU[gpm std=2.75],39,HVAC,False,1.0,1.0,0.001666666666666668
LU[gpm std=2.75],40,HVAC,False,1.0,1.0,0.02416666666666668
LU[gpm std=2.75],41,HVAC,False,1.0,1.0,0.0024999999999999974
LU[gpm std=2.75],42,HVAC,False,1.0,1.0,0.008333333333333337
LU[gpm std=2.75],43,HVAC,False,1.0,1.0,0.04249999999999998
LU[gpm std=2.75],44,HVAC,False,1.0,1.0,0.01666666666666668
LU[gpm std=2.75],45,HVAC,False,1.0,1.0,0.05166666666666667
LU[gpm std=2.75],46,HVAC,False,1.0,1.0,0.011666666666666659
LU[gpm std=2.75],47,HVAC,False,1.0,1.0,0.04
LU[gpm std=2.75],48,HVAC,False,1.0,1.0,0.07416666666666667
LU[gpm std=2.75],49,HVAC,False,1.0,1.0,0.021666666666666667
LU[gpm std=2.75],50,HVAC,False,1.0,1.0,0.10083333333333333
LU[gpm std=2.75],51,HVAC,False,1.0,1.0,0.007500000000000007
LU[gpm std=2.75],52,HVAC,False,1.0,1.0,0.010000000000000009
LU[gpm std=2.75],53,HVAC,False,1.0,1.0,0.03249999999999998
LU[gpm std=2.75],54,HVAC,False,0.33333333333333337,0.0,0.020000000000000018
LU[gpm std=2.75],55,HVAC,False,1.0,1.0,0.03166666666666667
LU[gpm std=2.75],56,HVAC,False,0.33333333333333337,0.0,0.030000000000000016
LU[gpm std=2.75],57,HVAC,False,1.0,1.0,0.07916666666666666
LU[gpm std=2.75],58,HVAC,False,1.0,1.0,0.05916666666666667
LU[gpm std=2.75],59,HVAC,False,1.0,1.0,0.04083333333333331
LU[gpm std=2.75],60,HVAC,False,1.0,1.0,0.012499999999999983
LU[gpm std=2.75],61,HVAC,False,1.0,1.0,0.034999999999999996
LU[gpm std=2.75],62,HVAC,False,1.0,1.0,0.03333333333333333
LU[gpm std=2.75],63,HVAC,False,1.0,1.0,0.03166666666666668
LU[gpm std=2.75],64,HVAC,False,1.0,1.0,0.013333333333333327
LU[gpm std=2.75],65,HVAC,False,1.0,1.0,0.01999999999999999
LU[gpm std=2.75],66,HVAC,False,1.0,1.0,0.0033333333333333353
LU[gpm std=2.75],67,HVAC,False,1.0,1.0,0.018333333333333326
LU[gpm std=2.75],68,HVAC,False,1.0,1.0,0.0050000000000000044
LU[gpm std=2.75],69,HVAC,False,1.0,1.0,0.013333333333333327
LU[gpm std=2.75],70,HVAC,False,1.0,1.0,0.0775
LU[gpm std=2.75],71,Appliance,False,1.0,1.0,0.009999999999999981
LU[gpm std=2.75],72,Appliance,False,1.0,1.0,0.1416666666666667
LU[gpm std=2.75],73,Appliance,False,1.0,1.0,0.04250000000000002
LU[gpm std=2.75],74,Appliance,False,1.0,1.0,0.030833333333333324
LU[gpm std=2.75],75,Appliance,False,0.33333333333333337,1.0,0.17833333333333334
LU[gpm std=2.75],76,Appliance,False,1.0,1.0,0.015000000000000013
LU[gpm std=2.75],77,Appliance,False,0.33333333333333337,1.0,0.08916666666666666
LU[gpm std=2.75],78,Appliance,False,1.0,1.0,0.05583333333333334
LU[gpm std=2.75],79,Appliance,False,1.0,1.0,0.09000000000000002
LU[gpm std=2.75],80,Appliance,False,1.0,1.0,0.005833333333333339
LU[gpm std=2.75],81,Appliance,False,1.0,1.0,0.005833333333333339
LU[gpm std=2.75],82,Appliance,False,1.0,1.0,0.020833333333333315
LU[gpm std=2.75],83,Appliance,False,1.0,1.0,0.13249999999999998
LU[gpm std=2.75],84,Appliance,False,1.0,1.0,0.10999999999999999
LU[gpm std=2.75],85,Appliance,False,1.0,1.0,0.0050000000000000044
LU[gpm std=2.75],86,Appliance,False,1.0,1.0,0.0675
LU[gpm std=2.75],87,Appliance,False,1.0,1.0,0.020833333333333325
LU[gpm std=2.75],88,Appliance,False,1.0,1.0,0.16833333333333333
LU[gpm std=2.75],89,Appliance,False,1.0,1.0,0.032499999999999994
LU[gpm std=2.75],90,Appliance,False,1.0,1.0,0.005833333333333339
LU[gpm std=2.75],91,Appliance,False,1.0,1.0,0.022499999999999992
LU[gpm std=2.75],92,Appliance,False,1.0,1.0,0.1725
LU[gpm std=2.75],93,Appliance,False,0.33333333333333337,1.0,0.13499999999999998
LU[gpm std=2.75],94,Appliance,False,1.0,1.0,0.006666666666666672
LU[gpm std=2.75],95,Appliance,False,1.0,1.0,0.11666666666666668
LU[gpm std=2.75],96,Appliance,False,1.0,1.0,0.019999999999999962
LU[gpm std=2.75],97,Appliance,False,1.0,1.0,0.135
LU[gpm std=2.75],98,Appliance,False,1.0,1.0,0.18416666666666667
LU[gpm std=2.75],99,Appliance,False,1.0,1.0,0.0050000000000000044
LU[gpm std=2.75],100,Appliance,False,1.0,1.0,0.019166666666666655
LU[gpm std=2.75],101,Appliance,False,1.0,1.0,0.17
LU[gpm std=2.75],102,Appliance,False,1.0,1.0,0.04833333333333332
LU[gpm std=2.75],103,Appliance,False,1.0,1.0,0.01833333333333335
LU[gpm std=2.75],104,Appliance,False,1.0,1.0,0.00416666666666667
LU[gpm std=2.75],105,Appliance,False,1.0,1.0,0.07083333333333335
LU[gpm std=2.75],106,Appliance,False,1.0,1.0,0.03
LU[gpm std=2.75],107,Appliance,False,1.0,1.0,0.07666666666666667
LU[gpm std=2.75],108,Appliance,False,1.0,1.0,0.01166666666666665
LU[gpm std=2.75],109,Appliance,False,1.0,1.0,0.020833333333333315
LU[gpm std=2.75],110,Appliance,False,1.0,1.0,0.1583333333333333
LU[gpm std=2.75],111,Appliance,False,0.33333333333333337,1.0,0.034166666666666685
LU[gpm std=2.75],112,Appliance,False,1.0,1.0,0.03916666666666665
LU[gpm std=2.75],113,Appliance,False,1.0,1.0,0.03166666666666667
LU[gpm std=2.75],114,Appliance,False,1.0,1.0,0.019999999999999962
LU[gpm std=2.75],115,Appliance,False,1.0,1.0,0.005833333333333339
LU[gpm std=2.75],116,Appliance,False,1.0,1.0,0.03249999999999997
LU[gpm std=2.75],117,Appliance,False,1.0,1.0,0.10833333333333332
LU[gpm std=2.75],118,Appliance,False,1.0,1.0,0.019166666666666648
LU[gpm std=2.75],119,Appliance,False,1.0,1.0,0.02416666666666666
LU[gpm std=2.75],120,Appliance,False,1.0,1.0,0.10833333333333334
LU[gpm std=2.75],121,Appliance,False,1.0,1.0,0.027500000000000024
LU[gpm std=2.75],122,Appliance,False,1.0,1.0,0.06833333333333334
LU[gpm std=2.75],123,Appliance,False,1.0,1.0,0.013333333333333345
LU[gpm std=2.75],124,Appliance,False,1.0,1.0,0.07833333333333332
LU[gpm std=2.75],125,Appliance,False,1.0,1.0,0.0341666666666667
LU[gpm std=2.75],126,Appliance,False,1.0,1.0,0.007499999999999997
LU[gpm std=2.75],127,Appliance,False,1.0,1.0,0.019166666666666655
LU[gpm std=2.75],128,Appliance,False,1.0,1.0,0.07916666666666668
LU[gpm std=2.75],129,Appliance,False,1.0,1.0,0.02833333333333336
LU[gpm std=2.75],130,Appliance,False,1.0,1.0,0.013333333333333308
LU[gpm std=2.75],131,Appliance,False,1.0,1.0,0.10083333333333333
LU[gpm std=2.75],132,Appliance,False,1.0,1.0,0.018333333333333302
LU[gpm std=2.75],133,Appliance,False,1.0,1.0,0.030833333333333324
LU[gpm std=2.75],134,Appliance,False,1.0,1.0,0.06916666666666667
LU[gpm std=2.75],135,Appliance,False,1.0,1.0,0.013333333333333345
LU[gpm std=2.75],136,Shower,False,1.0,1.0,0.04750000000000001
LU[gpm std=2.75],137,Shower,False,1.0,1.0,0.041666666666666664
LU[gpm std=2.75],138,Shower,False,1.0,1.0,0.0
LU[gpm std=2.75],139,Shower,False,0.33333333333333337,0.0,0.045000000000000005
LU[gpm std=2.75],140,Shower,False,1.0,1.0,0.023333333333333334
LU[gpm std=2.75],141,Shower,False,1.0,1.0,0.060833333333333316
LU[gpm std=2.75],142,Shower,False,1.0,1.0,0.0
LU[gpm std=2.75],143,Shower,False,1.0,1.0,0.0
LU[gpm std=2.75],144,Shower,False,1.0,1.0,0.04
LU[gpm std=2.75],145,Shower,False,1.0,1.0,0.02583333333333333
LU[gpm std=2.75],146,Shower,False,1.0,1.0,0.025833333333333333
LU[gpm std=2.75],147,Shower,False,1.0,1.0,0.055833333333333325
LU[gpm std=2.75],148,Shower,False,1.0,1.0,0.025833333333333323
LU[gpm std=2.75],149,Shower,False,1.0,1.0,0.03166666666666667
LU[gpm std=2.75],150,Shower,False,1.0,1.0,0.030833333333333338
LU[gpm std=2.75],151,Shower,False,1.0,1.0,0.0
LU[gpm std=2.75],152,Shower,False,1.0,1.0,0.06916666666666667
LU[gpm std=2.75],153,Shower,False,1.0,1.0,0.0
LU[gpm std=2.75],154,Shower,False,0.33333333333333337,0.0,0.08
LU[gpm std=2.75],155,Shower,False,1.0,1.0,0.06666666666666667
LU[gpm std=2.75],156,Shower,False,1.0,1.0,0.031666666666666655
LU[gpm std=2.75],157,Shower,False,1.0,1.0,0.047499999999999994
LU[gpm std=2.75],158,Shower,False,1.0,1.0,0.03833333333333332
LU[gpm std=2.75],159,Shower,False,1.0,1.0,0.04083333333333333
LU[gpm std=2.75],160,Shower,False,1.0,1.0,0.011666666666666665
LU[gpm std=2.75],161,Shower,False,0.33333333333333337,0.0,0.07416666666666666
LU[gpm std=2.75],162,Shower,False,1.0,1.0,0.022500000000000003
LU[gpm std=2.75],163,Shower,False,1.0,1.0,0.07749999999999999
LU[gpm std=2.75],164,Shower,False,1.0,1.0,0.02583333333333333
LU[gpm std=2.75],165,Shower,False,1.0,1.0,0.08583333333333333
LU[gpm std=2.75],166,Shower,False,1.0,1.0,0.11583333333333333
LU[gpm std=2.75],167,Shower,False,1.0,1.0,0.06833333333333334
LU[gpm std=2.75],168,Shower,False,1.0,1.0,0.11416666666666665
LU[gpm std=2.75],169,Shower,False,1.0,1.0,0.04999999999999999
LU[gpm std=2.75],170,Shower,False,1.0,1.0,0.04249999999999998
LU[gpm std=2.75],171,Shower,False,1.0,1.0,0.03000000000000001
LU[gpm std=2.75],172,Shower,False,1.0,1.0,0.032499999999999994
LU[gpm std=2.75],173,Shower,False,1.0,1.0,0.030000000000000013
LU[gpm std=2.75],174,Shower,False,1.0,1.0,0.06416666666666665
LU[gpm std=2.75],175,Shower,False,1.0,1.0,0.03083333333333334
LU[gpm std=2.75],176,Shower,False,1.0,1.0,0.028333333333333335
LU[gpm std=2.75],177,Shower,False,0.33333333333333337,0.0,0.08
LU[gpm std=2.75],178,Shower,False,1.0,1.0,0.028333333333333335
LU[gpm std=2.75],179,Shower,False,1.0,1.0,0.02333333333333334
LU[gpm std=2.75],180,Shower,False,1.0,1.0,0.04999999999999999
LU[gpm std=2.75],181,Shower,False,1.0,1.0,0.0
LU[gpm std=2.75],182,Shower,False,0.33333333333333337,1.0,0.0375
LU[gpm std=2.75],183,Shower,False,1.0,1.0,0.021666666666666667
LU[gpm std=2.75],184,Shower,False,0.33333333333333337,0.0,0.11916666666666664
LU[gpm std=2.75],185,Shower,False,1.0,1.0,0.025833333333333323
LU[gpm std=2.75],186,Shower,False,1.0,1.0,0.025000000000000012
LU[gpm std=2.75],187,Shower,False,1.0,1.0,0.03083333333333334
LU[gpm std=2.75],188,Shower,False,0.33333333333333337,0.0,0.08
LU[gpm std=2.75],189,Shower,False,0.33333333333333337,1.0,0.026666666666666655
LU[gpm std=2.75],190,Shower,False,1.0,1.0,0.015833333333333338
LU[gpm std=2.75],191,Shower,False,1.0,1.0,0.014999999999999994
LU[gpm std=2.75],192,Shower,False,-0.33333333333333337,0.0,0.027499999999999986
LU[gpm std=2.75],193,Shower,False,0.33333333333333337,0.0,0.04333333333333333
LU[gpm std=2.75],194,Shower,False,-0.33333333333333337,0.0,0.08833333333333333
LU[gpm std=2.75],195,Shower,False,-1.0,0.0,0.03250000000000001
LU[gpm high=3.5],1,HVAC,False,1.0,1.0,0.04250000000000002
LU[gpm high=3.5],2,HVAC,False,1.0,1.0,0.027499999999999986
LU[gpm high=3.5],3,HVAC,False,1.0,1.0,0.04749999999999999
LU[gpm high=3.5],4,HVAC,False,1.0,1.0,0.03333333333333335
LU[gpm high=3.5],5,HVAC,False,0.33333333333333337,1.0,0.021666666666666685
LU[gpm high=3.5],6,HVAC,False,1.0,1.0,0.0
LU[gpm high=3.5],7,HVAC,False,1.0,1.0,0.03416666666666665
LU[gpm high=3.5],8,HVAC,False,1.0,1.0,0.045833333333333316
LU[gpm high=3.5],9,HVAC,False,1.0,1.0,0.026666666666666672
LU[gpm high=3.5],10,HVAC,False,1.0,1.0,0.0050000000000000044
LU[gpm high=3.5],11,HVAC,False,1.0,1.0,0.01833333333333334
LU[gpm high=3.5],12,HVAC,False,1.0,1.0,0.01999999999999998
LU[gpm high=3.5],13,HVAC,False,1.0,1.0,0.04749999999999996
LU[gpm high=3.5],14,HVAC,False,1.0,1.0,0.028333333333333283
LU[gpm high=3.5],15,HVAC,False,1.0,1.0,0.03416666666666667
