model,architecture,run,decision_type,scenario_id,kendall_tau,overall_mae,top1_accuracy,top2_accuracy
qwen,LLM-Parameterized_Reference_Scoring,4,Shower,194,1.0,0.04416666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,4,Shower,195,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,1,1.0,0.012499999999999992,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,2,1.0,0.05833333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,3,1.0,0.025000000000000005,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,4,1.0,0.005833333333333339,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,5,1.0,0.030833333333333334,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,6,0.33333333333333337,0.07833333333333332,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,7,1.0,0.30250000000000005,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,8,1.0,0.010833333333333325,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,9,1.0,0.023333333333333334,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,10,1.0,0.009166666666666675,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,11,1.0,0.010000000000000009,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,12,1.0,0.02749999999999998,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,13,1.0,0.10499999999999998,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,14,1.0,0.03416666666666662,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,15,-0.33333333333333337,0.21166666666666667,0.0,0.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,16,1.0,0.04083333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,17,1.0,0.02749999999999998,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,18,1.0,0.025000000000000012,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,19,1.0,0.05333333333333335,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,20,1.0,0.07333333333333335,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,21,1.0,0.03250000000000001,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,22,1.0,0.03,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,23,1.0,0.08166666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,24,-0.33333333333333337,0.10083333333333334,0.0,0.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,25,1.0,0.02416666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,26,0.33333333333333337,0.3,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,27,1.0,0.05833333333333331,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,28,0.33333333333333337,0.10916666666666668,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,29,1.0,0.014999999999999986,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,30,1.0,0.016666666666666646,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,31,1.0,0.05000000000000001,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,32,1.0,0.010833333333333342,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,33,1.0,0.05249999999999999,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,34,1.0,0.03749999999999998,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,35,1.0,0.25,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,36,1.0,0.011666666666666678,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,37,1.0,0.049999999999999996,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,38,1.0,0.0025000000000000022,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,39,1.0,0.01416666666666668,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,40,1.0,0.02416666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,41,1.0,0.015833333333333328,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,42,1.0,0.2675,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,43,0.33333333333333337,0.0675,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,44,1.0,0.010833333333333342,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,45,1.0,0.02666666666666666,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,46,1.0,0.02999999999999999,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,47,1.0,0.03333333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,48,1.0,0.09333333333333334,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,49,1.0,0.034999999999999996,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,50,1.0,0.10416666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,51,0.33333333333333337,0.10333333333333335,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,52,1.0,0.010000000000000009,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,53,1.0,0.05416666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,54,0.33333333333333337,0.013333333333333345,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,55,1.0,0.027499999999999997,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,56,0.33333333333333337,0.03166666666666668,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,57,1.0,0.056666666666666664,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,58,0.33333333333333337,0.19000000000000003,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,59,1.0,0.060000000000000005,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,60,1.0,0.012499999999999983,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,61,1.0,0.023333333333333334,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,62,1.0,0.025000000000000005,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,63,1.0,0.07333333333333332,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,64,1.0,0.010000000000000009,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,65,1.0,0.02999999999999998,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,66,1.0,0.1975,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,67,1.0,0.05583333333333334,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,68,1.0,0.13166666666666668,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,69,1.0,0.006666666666666664,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,HVAC,70,1.0,0.06,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,71,1.0,0.125,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,72,1.0,0.03666666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,73,1.0,0.01833333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,74,1.0,0.2658333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,75,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,76,1.0,0.21666666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,77,1.0,0.08916666666666669,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,78,1.0,0.013333333333333345,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,79,1.0,0.044999999999999984,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,80,1.0,0.08916666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,81,1.0,0.06916666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,82,1.0,0.27166666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,83,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,84,1.0,0.027500000000000007,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,85,0.33333333333333337,0.07416666666666669,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,86,1.0,0.2833333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,87,-0.33333333333333337,0.2833333333333333,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,88,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,89,0.33333333333333337,0.2725,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,90,1.0,0.07500000000000002,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,91,0.33333333333333337,0.29083333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,92,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,93,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,94,1.0,0.06833333333333334,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,95,1.0,0.2916666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,96,1.0,0.1425,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,97,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,98,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,99,1.0,0.07250000000000001,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,100,1.0,0.2558333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,101,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,102,0.33333333333333337,0.12416666666666666,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,103,1.0,0.04416666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,104,1.0,0.05583333333333335,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,105,1.0,0.007500000000000007,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,106,1.0,0.1925,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,107,1.0,0.05083333333333332,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,108,1.0,0.25999999999999995,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,109,1.0,0.27499999999999997,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,110,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,111,1.0,0.005833333333333334,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,112,1.0,0.10083333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,113,1.0,0.03166666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,114,1.0,0.2691666666666666,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,115,1.0,0.06916666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,116,1.0,0.155,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,117,1.0,0.026666666666666672,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,118,1.0,0.24,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,119,1.0,0.1825,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,120,1.0,0.06,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,121,1.0,0.027499999999999997,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,122,1.0,0.06666666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,123,1.0,0.04999999999999999,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,124,1.0,0.08,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,125,1.0,0.18333333333333332,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,126,1.0,0.06000000000000002,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,127,1.0,0.2233333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,128,1.0,0.055833333333333325,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,129,1.0,0.029166666666666664,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,130,1.0,0.23416666666666663,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,131,1.0,0.03916666666666665,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,132,1.0,0.08583333333333332,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,133,-0.33333333333333337,0.2816666666666667,0.0,0.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,134,1.0,0.030000000000000002,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Appliance,135,1.0,0.04416666666666668,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,136,-1.0,0.08083333333333335,0.0,0.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,137,0.33333333333333337,0.10333333333333335,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,138,0.33333333333333337,0.05833333333333333,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,139,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,140,0.33333333333333337,0.09250000000000001,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,141,1.0,0.029166666666666664,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,142,-0.33333333333333337,0.05083333333333332,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,143,0.33333333333333337,0.06666666666666668,0.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,144,1.0,0.016666666666666666,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,145,1.0,0.09166666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,146,1.0,0.09833333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,147,1.0,0.10083333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,148,1.0,0.029166666666666664,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,149,-0.33333333333333337,0.12166666666666666,0.0,0.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,150,1.0,0.10916666666666668,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,151,1.0,0.0675,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,152,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,153,1.0,0.13333333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,154,1.0,0.06583333333333334,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,155,1.0,0.05083333333333334,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,156,1.0,0.0625,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,157,1.0,0.021666666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,158,1.0,0.12,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,159,1.0,0.11083333333333334,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,160,1.0,0.13249999999999998,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,161,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,162,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,163,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,164,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,165,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,166,1.0,0.04083333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,167,1.0,0.041666666666666664,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,168,1.0,0.04083333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,169,1.0,0.024999999999999998,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,170,1.0,0.016666666666666666,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,171,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,172,1.0,0.06416666666666666,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,173,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,174,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,175,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,176,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,177,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,178,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,179,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,180,1.0,0.07416666666666666,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,181,1.0,0.1425,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,182,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,183,1.0,0.025833333333333337,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,184,1.0,0.04083333333333333,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,185,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,186,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,187,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,188,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,189,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,190,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,191,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,192,1.0,0.0,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,193,-1.0,0.08833333333333332,0.0,0.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,194,1.0,0.04416666666666667,1.0,1.0
qwen,LLM-Parameterized_Reference_Scoring,5,Shower,195,1.0,0.0,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,1,1.0,0.29083333333333333,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,2,1.0,0.35916666666666663,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,3,-0.33333333333333337,0.18083333333333332,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,4,-0.33333333333333337,0.16333333333333336,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,5,-1.0,0.09416666666666669,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,6,0.33333333333333337,0.295,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,7,-1.0,0.16416666666666666,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,8,-0.33333333333333337,0.1908333333333333,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,9,1.0,0.3008333333333333,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,10,0.33333333333333337,0.3383333333333333,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,11,-1.0,0.20833333333333334,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,12,-0.33333333333333337,0.31416666666666665,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,13,0.33333333333333337,0.46916666666666673,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,14,1.0,0.18333333333333332,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,15,-1.0,0.1525,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,16,-1.0,0.36250000000000004,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,17,-0.33333333333333337,0.13666666666666671,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,18,1.0,0.21750000000000003,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,19,0.33333333333333337,0.23750000000000002,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,20,0.33333333333333337,0.16416666666666666,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,21,-0.33333333333333337,0.15916666666666665,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,22,-0.33333333333333337,0.09916666666666667,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,23,0.33333333333333337,0.18166666666666664,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,24,1.0,0.13999999999999999,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,25,0.33333333333333337,0.14000000000000004,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,26,0.33333333333333337,0.15583333333333338,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,27,-0.33333333333333337,0.19333333333333327,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,28,0.33333333333333337,0.2591666666666667,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,29,0.33333333333333337,0.2750000000000001,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,30,-1.0,0.1125,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,31,0.33333333333333337,0.1975,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,32,1.0,0.21166666666666664,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,33,0.33333333333333337,0.2308333333333333,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,34,0.33333333333333337,0.22583333333333333,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,35,-1.0,0.31416666666666665,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,36,0.33333333333333337,0.1425,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,37,0.33333333333333337,0.1633333333333333,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,38,-0.33333333333333337,0.22166666666666668,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,39,0.33333333333333337,0.2216666666666667,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,40,-0.33333333333333337,0.23916666666666664,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,41,1.0,0.22333333333333336,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,42,1.0,0.16,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,43,1.0,0.15166666666666664,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,44,-1.0,0.12916666666666665,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,45,-0.33333333333333337,0.15416666666666665,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,46,0.33333333333333337,0.13666666666666666,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,47,-0.33333333333333337,0.13333333333333333,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,48,0.33333333333333337,0.24916666666666668,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,49,0.33333333333333337,0.3216666666666667,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,50,0.33333333333333337,0.19916666666666663,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,51,-0.33333333333333337,0.3725,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,52,-1.0,0.15416666666666667,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,53,0.33333333333333337,0.2991666666666667,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,54,0.33333333333333337,0.1991666666666667,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,55,-0.33333333333333337,0.1525,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,56,1.0,0.16833333333333333,1.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,57,0.33333333333333337,0.29333333333333333,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,58,-0.33333333333333337,0.3025,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,59,-1.0,0.13166666666666668,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,60,-0.33333333333333337,0.24500000000000002,0.0,1.0
deepseek,Direct_LLM_Scoring,1,HVAC,61,-0.33333333333333337,0.17666666666666664,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,62,-1.0,0.18666666666666665,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,63,-1.0,0.30333333333333334,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,64,-1.0,0.19083333333333333,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,65,-1.0,0.23833333333333337,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,66,-1.0,0.30749999999999994,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,67,-1.0,0.20750000000000002,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,68,-0.33333333333333337,0.23166666666666672,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,69,-0.33333333333333337,0.135,0.0,0.0
deepseek,Direct_LLM_Scoring,1,HVAC,70,-1.0,0.10833333333333334,0.0,0.0
deepseek,Direct_LLM_Scoring,1,Appliance,71,1.0,0.21666666666666665,1.0,1.0
deepseek,Direct_LLM_Scoring,1,Appliance,72,0.33333333333333337,0.22416666666666663,0.0,1.0
deepseek,Direct_LLM_Scoring,1,Appliance,73,0.33333333333333337,0.3133333333333334,0.0,1.0
